"","region","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050"
"96","MYS",12.03597762,12.26284544,12.49398952,12.72949047,12.96943041,13.21389301,13.63912178,14.07803459,14.53107181,14.99868796,15.48135219,15.98836821,16.51198907,17.05275856,17.61123831,18.18800834,18.74395665,19.3168985,19.90735332,20.51585642,21.14295948,21.74094327,22.35583976,22.9881273,23.63829775,24.30685689,24.94833341,25.60673899,26.28252039,26.97613618,27.68805702,28.38126074,29.09181965,29.82016825,30.56675194,31.33202724,32.04586061,32.77595714,33.52268737,34.28643025,35.06757338,35.80431578,36.55653657,37.32456093,38.10872088,38.90935542
"97","NAM",5.28360876,5.396010026,5.510802468,5.628036956,5.747765442,5.87004098,6.007036966,6.147230187,6.29069526,6.437508545,6.587748182,6.784022654,6.986144902,7.194289152,7.408634823,7.62936668,7.880653391,8.140216674,8.408329134,8.685272354,8.971337189,9.266987517,9.572381,9.887838721,10.21369235,10.55028448,10.87001187,11.19942864,11.53882841,11.88851372,12.24879628,12.60371524,12.96891827,13.34470336,13.73137713,14.12925509,14.52235166,14.92638475,15.34165864,15.76848605,16.20718842,16.63381924,17.0716805,17.52106782,17.98228462,18.45564228
"98","NER",0.61229262,0.619682319,0.627161202,0.634730348,0.642390845,0.650143796,0.674395132,0.699551079,0.725645381,0.752713039,0.780790361,0.80073147,0.821181868,0.842154562,0.86366289,0.885720534,0.913766075,0.942699653,0.972549386,1.003344284,1.035114274,1.07198091,1.110160587,1.149700072,1.190647795,1.233053913,1.279197171,1.327067199,1.376728615,1.428248457,1.481696272,1.542976118,1.606790369,1.673243844,1.742445695,1.81450959,1.896311246,1.981800681,2.071144148,2.164515394,2.262095999,2.371844812,2.486918245,2.607574629,2.73408483,2.866732854
"99","NGA",1.755546324,1.825606737,1.898463124,1.974227066,2.053014599,2.134946388,2.222002691,2.312608872,2.406909684,2.505055782,2.607203965,2.714628085,2.826478379,2.94293722,3.064194492,3.190447903,3.319824427,3.454447326,3.594529346,3.740291861,3.891965223,4.044958653,4.203966266,4.369224479,4.540979004,4.719485212,4.8953437,5.077755065,5.266963483,5.463222226,5.666794004,5.880183143,6.101607676,6.331370185,6.569784645,6.817176854,7.078786589,7.350435619,7.632509204,7.925407386,8.22954556,8.549657126,8.882220342,9.227719549,9.58665793,9.959558239
"100","NIC",3.030624237,2.91603827,2.805784726,2.699699798,2.597625873,2.499411299,2.564548921,2.631384108,2.699961098,2.770325286,2.842523249,2.930692787,3.021597172,3.115321234,3.211952434,3.311580946,3.454641557,3.6038824,3.759570462,3.921984263,4.091414355,4.281705124,4.480846273,4.689249432,4.907345377,5.135584914,5.372421608,5.62018045,5.879365135,6.150502585,6.434144025,6.727421212,7.034066379,7.354688857,7.689925752,8.040443207,8.392764533,8.760524101,9.144398395,9.545093541,9.963346605,10.3823666,10.81900897,11.27401483,11.74815648,12.24223871
"101","NLD",35.3038673,35.63824578,35.9757913,36.31653387,36.66050376,37.00773154,37.37636367,37.74866772,38.12468027,38.50443827,38.88797902,39.42935112,39.97825984,40.5348101,41.09910827,41.67126222,42.17433015,42.68347127,43.19875888,43.72026721,44.24807134,44.77453166,45.30725577,45.84631819,46.39179434,46.94376053,47.52328507,48.10996389,48.7038853,49.30513873,49.91381468,50.59919879,51.29399415,51.99832999,52.71233732,53.43614893,54.22131395,55.01801582,55.82642403,56.64671061,57.47905008,58.30249463,59.13773585,59.98494273,60.84428669,61.7159416
"102","NOR",47.58290604,47.41388168,47.24545773,47.07763206,46.91040254,46.74376706,47.36932848,48.00326164,48.6456786,49.29669287,49.95641953,50.59955823,51.25097669,51.91078151,52.57908066,53.25598349,53.53912544,53.82377275,54.10993343,54.39761551,54.68682709,55.00457666,55.32417246,55.64562522,55.96894574,56.29414486,56.62175925,56.95128026,57.28271899,57.61608658,57.95139426,58.26580862,58.58192882,58.89976413,59.21932385,59.54061733,59.8805264,60.22237597,60.56617711,60.91194096,61.25967873,61.72694999,62.19778547,62.67221234,63.15025801,63.63195007
"103","NPL",0.956087783,0.979561353,1.003611239,1.02825159,1.053496903,1.079362032,1.103389013,1.127950843,1.153059428,1.178726939,1.204965817,1.241666241,1.279484472,1.318454558,1.358611582,1.399991693,1.453888115,1.509859423,1.567985496,1.628349287,1.691036944,1.760228745,1.832251652,1.907221505,1.985258883,2.0664893,2.149842687,2.236558194,2.326771435,2.420623495,2.518261148,2.624391092,2.73499379,2.850257743,2.970379397,3.095563474,3.229457356,3.369142615,3.514869747,3.666900084,3.825506262,3.992745292,4.167295483,4.349476457,4.539621806,4.738079708
"104","NZL",25.10696958,25.16237036,25.21789338,25.27353892,25.32930725,25.38519863,25.73419549,26.08799037,26.44664923,26.81023896,27.17882734,27.52531818,27.87622629,28.23160796,28.59152024,28.95602088,29.27851647,29.60460383,29.93432296,30.26771431,30.60481879,30.9348027,31.26834452,31.60548263,31.94625579,32.29070319,32.69034302,33.09492891,33.50452208,33.91918451,34.33897893,34.84085789,35.35007204,35.86672857,36.39093625,36.92280546,37.53841114,38.16428067,38.80058519,39.44749866,40.10519799,40.79989799,41.50663155,42.2256071,42.95703672,43.70113611
"105","OAO",10.18804071,8.001062596,6.283544056,4.934710288,3.875418937,3.04351645,3.179156734,3.320842094,3.468841941,3.623437691,3.784923304,4.024138403,4.278472399,4.548880837,4.836379656,5.142049004,5.379438796,5.627788015,5.887602619,6.159411923,6.443769679,6.708857024,6.984849678,7.272196271,7.571363885,7.882838822,8.174085189,8.476092203,8.789257437,9.113993152,9.450726841,9.779888621,10.12051486,10.47300486,10.83777182,11.21524335,11.57996417,11.95654576,12.34537381,12.74684659,13.16137531,13.56239432,13.97563215,14.40146107,14.84026474,15.29243849
"106","OBN",6.651022732,6.824713072,7.002939306,7.185819888,7.373476365,7.56603346,7.712003684,7.860790087,8.012447001,8.167029807,8.324594953,8.583629465,8.850724294,9.126130252,9.410105954,9.702918063,10.01500352,10.33712692,10.66961112,11.01278937,11.36700564,11.69706133,12.03670061,12.38620176,12.74585113,13.11594337,13.45356446,13.79987634,14.15510273,14.5194731,14.89322282,15.24134044,15.59759504,15.96217682,16.33528042,16.71710502,17.06464934,17.41941901,17.78156426,18.15123841,18.52859799,18.87451732,19.22689479,19.58585096,19.95150866,20.323993
"107","OIO",10.61041014,9.312699532,8.173705957,7.174017464,6.296596286,5.526488468,5.667813865,5.812753287,5.961399153,6.113846247,6.270191773,6.472224951,6.680767884,6.896030322,7.118228777,7.347586735,7.56349541,7.785748556,8.014532606,8.250039471,8.492466699,8.703743359,8.920276187,9.142195945,9.369636651,9.602735657,9.809555127,10.02082898,10.23665316,10.45712567,10.68234661,10.89965564,11.12138535,11.34762566,11.57846834,11.81400702,12.04879665,12.28825246,12.53246718,12.78153538,13.03555352,13.29827731,13.56629614,13.83971673,14.11864796,14.40320087
"108","OPO",10.14939929,9.906414851,9.669247645,9.437758404,9.211811194,8.991273334,9.182217827,9.37721734,9.576357989,9.779727718,9.987416337,10.16679916,10.34940385,10.53528828,10.72451136,10.91713306,11.11607808,11.31864852,11.52491044,11.73493111,11.94877903,12.16428747,12.38368284,12.60703522,12.83441599,13.06589781,13.30162921,13.54161362,13.78592776,14.03464975,14.28785911,14.55748321,14.83219535,15.11209154,15.39726961,15.68782924,15.9886971,16.29533513,16.607854,16.92636649,17.25098755,17.57475946,17.90460802,18.24064728,18.58299344,18.93176485
"109","OSA",45.79801682,46.90241163,48.03343834,49.19173916,50.37797179,51.59280978,52.74340737,53.91966502,55.122155,56.35146232,57.60818504,59.20030201,60.83642029,62.51775597,64.2455587,66.02111271,67.32467916,68.65398414,70.00953582,71.39185246,72.80146251,73.78856337,74.78904814,75.80309829,76.83089774,77.87263293,78.59907718,79.33229816,80.07235907,80.81932373,81.57325654,82.20118804,82.83395321,83.47158925,84.11413366,84.76162422,85.29891615,85.83961389,86.38373905,86.93131333,87.48235861,87.92726699,88.37443804,88.82388326,89.27561422,89.72964255
"110","PAK",2.137668121,2.189708701,2.243016185,2.297621416,2.353555988,2.410852262,2.445682559,2.481016061,2.516860036,2.55322186,2.590109013,2.651408257,2.71415825,2.778393326,2.844148631,2.911460146,3.002986958,3.097391074,3.194762948,3.295195876,3.398786088,3.517992643,3.641380163,3.769095287,3.901289798,4.038120804,4.187069961,4.34151322,4.501653237,4.66770014,4.839871809,5.025304934,5.217842678,5.417757245,5.625331268,5.840858207,6.064502719,6.296710504,6.537809448,6.788139991,7.048055606,7.312751388,7.587388048,7.872338924,8.167991374,8.474747307
"111","PAN",9.22194145,9.821963257,10.46102524,11.14166752,11.86659551,12.63869064,13.44085955,14.29394157,15.20116811,16.16597569,17.19201893,17.95650088,18.75497723,19.58895965,20.46002697,21.36982827,22.1635932,22.98684189,23.84066949,24.72621181,25.64464689,26.41825742,27.2152051,28.03619395,28.8819492,29.75321797,30.52052682,31.30762389,32.11501948,32.94323707,33.79281366,34.57814689,35.38173098,36.20399009,37.04535821,37.90627944,38.7281544,39.56784906,40.42574977,41.30225129,42.19775691,43.04984218,43.91913333,44.80597779,45.71073,46.63375158
"112","PER",6.416451315,6.796947933,7.200008063,7.626969725,8.079250283,8.558351153,8.983975635,9.430767301,9.89977884,10.39211529,10.90893665,11.42514689,11.96578418,12.53200438,13.1250181,13.74609318,14.30257614,14.8815872,15.48403836,16.11087854,16.76309508,17.32801562,17.91197412,18.51561216,19.13959296,19.78460207,20.36111783,20.95443304,21.56503723,22.19343419,22.8401424,23.45794038,24.09244905,24.74412039,25.41341866,26.10082062,26.76337007,27.44273783,28.13935082,28.8536468,29.58607465,30.3035996,31.03852606,31.79127604,32.5622818,33.35198608
"113","PHL",3.058268767,3.152700379,3.2500478,3.350401064,3.453852983,3.560499236,3.664671283,3.771891165,3.882248055,3.995833735,4.112742672,4.244335155,4.380138109,4.520286253,4.664918616,4.814178678,4.964120146,5.118731663,5.278158679,5.442551178,5.612063814,5.785176243,5.963628582,6.147585548,6.337216939,6.532697792,6.726363907,6.925771382,7.131090421,7.342496279,7.560169402,7.796804811,8.040846975,8.292527726,8.552086155,8.819768835,9.102147702,9.393567377,9.694317313,10.00469624,10.32501243,10.65729085,11.00026262,11.35427187,11.7196738,12.09683506
"114","PNG",1.860186481,1.926686397,1.995563623,2.066903144,2.140792986,2.217324321,2.37693361,2.548032029,2.731446597,2.928063865,3.138834201,3.230062864,3.323943043,3.420551803,3.519968449,3.62227459,3.752750205,3.887925597,4.027970055,4.173058964,4.323374026,4.493465236,4.670248215,4.853986231,5.044952912,5.24343265,5.447022646,5.658517556,5.878224309,6.106461752,6.343561112,6.597155288,6.860887304,7.135162436,7.420402164,7.717044813,8.030589628,8.356873821,8.696414995,9.049751783,9.417444704,9.80005432,10.1982085,10.6125388,11.0437024,11.49238321
"115","POL",13.90815655,14.52113359,15.16112649,15.82932592,16.52697505,17.25537181,17.76979999,18.29956464,18.84512296,19.40694582,19.98551811,20.62081089,21.27629815,21.9526218,22.6504442,23.37044874,23.98361428,24.61286732,25.25862993,25.92133529,26.6014279,27.2121719,27.83693802,28.47604818,29.12983172,29.79862552,30.44318188,31.10168025,31.77442222,32.46171586,33.16387594,33.80435097,34.45719512,35.12264727,35.80095093,36.49235428,37.07833986,37.67373507,38.27869099,38.89336114,39.51790153,40.05337778,40.59610984,41.14619605,41.70373605,42.26883083
"116","PRK",1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126,1.900000126
"117","PRT",21.43162166,21.46544602,21.49932376,21.53325497,21.56723973,21.60127813,21.53440071,21.46773034,21.40126638,21.33500819,21.26895514,21.63022096,21.9976231,22.37126578,22.75125501,23.13769857,23.51581545,23.90011152,24.29068776,24.68764681,25.09109298,25.49650618,25.9084699,26.32708999,26.752474,27.18473122,27.60545087,28.03268172,28.46652452,28.90708162,29.35445692,29.79303664,30.2381691,30.68995221,31.14848533,31.6138693,32.09595696,32.58539609,33.0822988,33.5867789,34.09895194,34.65173509,35.2134795,35.78433042,36.36443549,36.95394473
"118","PRY",3.857967869,4.004431457,4.156455376,4.31425072,4.478036593,4.64804042,4.774776813,4.90496888,5.038710845,5.176099503,5.317234287,5.488073299,5.664401249,5.846394492,6.034235051,6.228110795,6.468149374,6.717439317,6.976337183,7.245213271,7.524452153,7.823354812,8.134131133,8.457252787,8.793210182,9.142513208,9.492874918,9.856663278,10.23439283,10.62659783,11.033833,11.44868271,11.87912993,12.32576108,12.78918466,13.27003203,13.7489752,14.24520443,14.75934361,15.29203915,15.84396078,16.38860979,16.95198156,17.53471969,18.13748992,18.76098086
"119","PSE",2.402415566,2.46774752,2.53485613,2.60378971,2.674597889,2.747331645,2.850093848,2.956699806,3.067293293,3.182023459,3.301045034,3.457995452,3.622408184,3.79463803,3.97505666,4.164053417,4.386041295,4.619863464,4.866150816,5.125567876,5.398814596,5.68262092,5.98134645,6.295775464,6.626733465,6.975089355,7.319582476,7.681089788,8.060451607,8.458549751,8.876309589,9.288908087,9.720685448,10.17253316,10.64538417,11.14021476,11.61970517,12.11983352,12.64148809,13.1855954,13.75312186,14.3004734,14.86960863,15.46139451,16.07673248,16.71655989
"120","RAP",49.65376365,47.83023718,46.07367943,44.38163097,42.75172273,41.1816726,42.20564908,43.25508659,44.33061822,45.43289279,46.56257526,47.45924664,48.37318553,49.30472445,50.25420233,51.22196463,52.09535131,52.98363011,53.88705498,54.80588416,55.74038032,56.58375895,57.43989829,58.30899144,59.19123438,60.08682607,60.79237769,61.50621403,62.22843238,62.95913117,63.69840997,64.35692329,65.02224431,65.69444341,66.3735917,67.05976101,67.61193641,68.16865846,68.72996461,69.29589259,69.86648048,70.36449288,70.86605515,71.37119259,71.87993068,72.39229508
"121","ROU",9.422220753,9.700166595,9.986311554,10.2808975,10.58417342,10.89639567,11.12541112,11.35923991,11.59798321,11.8417443,12.09062865,12.52661589,12.9783248,13.4463223,13.93119576,14.43355372,14.9195643,15.42193996,15.94123175,16.47800927,17.03286132,17.54005592,18.06235347,18.60020369,19.1540697,19.7244284,20.2130222,20.71371895,21.22681846,21.75262796,22.29146229,22.78554796,23.29058495,23.80681598,24.33448916,24.87385811,25.36851499,25.87300892,26.38753553,26.91229433,27.44748881,27.97332003,28.50922496,29.05539661,29.61203167,30.17933058
"122","RUS",11.87700462,12.2909045,12.71922832,13.16247873,13.6211759,14.09585814,14.66340637,15.25380606,15.86797729,16.50687719,17.17150142,17.81719547,18.48716933,19.18233599,19.90364276,20.65207258,21.36386592,22.10019189,22.86189603,23.64985304,24.46496773,25.23266255,26.02444713,26.84107739,27.68333299,28.55201801,29.3030918,30.07392292,30.8650311,31.67694974,32.51022627,33.19030469,33.88460961,34.59343863,35.31709558,36.05589064,36.61980656,37.19254215,37.77423535,38.36502626,38.96505717,39.4342162,39.90902414,40.38954901,40.87585964,41.36802569
"123","RWA",0.839698333,0.876533344,0.914984194,0.955121766,0.997020052,1.040756287,1.087580411,1.136511175,1.187643357,1.241076001,1.296912605,1.352768214,1.411029421,1.471799829,1.535187506,1.601305172,1.677502233,1.757325082,1.84094625,1.928546475,2.020315101,2.113962177,2.211950049,2.314479924,2.421762337,2.534017579,2.644165139,2.759100544,2.87903191,3.0041764,3.134760616,3.26779941,3.406484351,3.551055061,3.701761331,3.858863554,4.02007207,4.188015259,4.36297447,4.545242806,4.735125614,4.930709527,5.134372016,5.346446765,5.567281241,5.797237264
"124","SAU",20.28219539,20.33240188,20.38273264,20.43318799,20.48376824,20.5344737,21.10529125,21.69197639,22.29497021,22.91472606,23.55170989,24.01322556,24.48378503,24.9635655,25.45274768,25.95151579,26.45788678,26.97413818,27.50046277,28.03705711,28.58412159,29.15671633,29.74078124,30.33654609,30.94424526,31.5641178,31.99318995,32.42809477,32.86891154,33.31572062,33.76860348,34.19147284,34.61963761,35.0531641,35.49211945,35.93657164,36.32226845,36.71210483,37.10612521,37.50437449,37.90689807,38.24774239,38.59165144,38.9386528,39.28877426,39.64204387
"125","SDN",1.589397351,1.646910627,1.706505055,1.768255943,1.832241323,1.898542051,1.89888253,1.899223071,1.899563672,1.899904334,1.900245058,2.005471304,2.116524462,2.2337272,2.35742005,2.487962403,2.584976148,2.685772773,2.790499787,2.899310448,3.01236399,3.131131429,3.254581471,3.382898736,3.516275121,3.65491009,3.79977876,3.950389549,4.106970057,4.269756903,4.438996087,4.624200227,4.817131468,5.018112201,5.227478267,5.445579521,5.680266217,5.925067143,6.180418189,6.446774032,6.724608941,7.017398963,7.322937086,7.641778363,7.974502016,8.321712484
"126","SEN",1.660802666,1.675965628,1.691267026,1.706708125,1.722290199,1.738014536,1.765088186,1.792583571,1.820507262,1.848865929,1.877666349,1.938891728,2.002113494,2.067396741,2.134808691,2.204418753,2.288219571,2.375206071,2.465499356,2.559225133,2.65651389,2.760624389,2.868815046,2.981245765,3.098082717,3.219498585,3.344911259,3.475209272,3.610582928,3.751229942,3.897355734,4.057492748,4.224209572,4.397776563,4.578475184,4.766598463,4.969467052,5.180969819,5.40147424,5.631363429,5.871036805,6.126789661,6.393683568,6.672203851,6.962856975,7.266171469
"127","SLB",2.078421095,2.144509804,2.212699972,2.283058421,2.355654096,2.430558136,2.506334261,2.584472815,2.665047451,2.748134115,2.833811125,2.913781156,2.996007938,3.080555157,3.167488294,3.256874681,3.382763188,3.513517685,3.649326256,3.790384258,3.936894598,4.087730401,4.244345237,4.406960518,4.575806144,4.751120819,4.924642699,5.104501999,5.290930175,5.484167137,5.684461558,5.892122481,6.107369532,6.330479843,6.561740671,6.801449763,7.052785781,7.313409495,7.583664116,7.863905537,8.154502803,8.457267856,8.771274142,9.096939034,9.434695399,9.784992175
"128","SLE",0.649260902,0.666779172,0.684770117,0.703246492,0.722221394,0.741708274,0.801828046,0.866820874,0.93708175,1.013037679,1.095150277,1.128376621,1.162611037,1.197884109,1.234227349,1.271673225,1.32302646,1.376453462,1.432037976,1.489867127,1.550031558,1.620102862,1.693341835,1.769891676,1.849902058,1.93352942,2.022051959,2.114627316,2.211441039,2.312687172,2.418568645,2.533173447,2.653208842,2.77893216,2.910612926,3.048533436,3.196046864,3.35069822,3.512832897,3.682812999,3.861018153,4.049606797,4.247406916,4.45486844,4.672463272,4.900686366
"129","SLV",5.710101228,5.762618442,5.815618669,5.869106352,5.923085974,5.977562061,6.053627454,6.13066079,6.208674388,6.28768072,6.36769242,6.517089936,6.669992586,6.826482607,6.986644165,7.150563402,7.326774315,7.507327584,7.692330216,7.881891857,8.076124854,8.284532174,8.498317521,8.717619675,8.942581001,9.173347535,9.412155194,9.657179677,9.908582827,10.1665307,10.43119367,10.71574006,11.00804842,11.30833049,11.61680378,11.93369173,12.26623365,12.60804211,12.95937535,13.32049876,13.69168517,14.07189914,14.46267154,14.86429556,15.27707257,15.70131227
"130","SOM",0.037682045,0.036862538,0.036060854,0.035276605,0.034509411,0.033758903,0.03402048,0.034284085,0.034549732,0.034817438,0.035087217,0.036602755,0.038183755,0.039833044,0.04155357,0.043348413,0.045808456,0.048408108,0.051155291,0.054058379,0.057126218,0.060530712,0.0641381,0.067960474,0.072010646,0.076302193,0.080754123,0.085465806,0.090452397,0.095729936,0.101315398,0.107723555,0.114537024,0.121781442,0.129484067,0.137673879,0.146898464,0.156741126,0.167243277,0.178449105,0.190405759,0.203542643,0.217585897,0.232598052,0.248645959,0.265801078
"131","SPP",27.48876543,27.38248175,27.276609,27.17114561,27.06608999,26.96144056,27.0509045,27.1406653,27.23072395,27.32108144,27.41173875,27.63481381,27.85970424,28.08642482,28.31499043,28.5454161,28.77909513,29.01468712,29.25220771,29.49167269,29.73309799,30.03427779,30.33850837,30.64582064,30.95624581,31.26981542,31.59126168,31.91601232,32.24410133,32.57556301,32.91043204,33.22698454,33.54658183,33.86925321,34.19502823,34.52393676,34.84534043,35.16973625,35.49715205,35.82761596,36.16115636,36.55264527,36.94837252,37.34838401,37.75272611,38.16144572
"132","SVK",16.20042505,16.90493376,17.64007948,18.40719452,19.20766913,20.04295403,20.63336256,21.24116286,21.86686723,22.51100307,23.17411332,23.85818919,24.56245826,25.28751663,26.03397797,26.80247408,27.47293631,28.16017011,28.86459502,29.58664108,30.32674907,31.05391894,31.79852477,32.56098464,33.34172664,34.14118915,34.93583907,35.74898477,36.58105678,37.43249559,38.30375198,39.11810079,39.94976289,40.79910636,41.66650713,42.55234908,43.33623628,44.13456403,44.94759834,45.77561014,46.61887534,47.3785007,48.15050369,48.93508598,49.73245255,50.5428117
"133","SVN",23.60933719,23.93539194,24.26594965,24.60107249,24.94082351,25.28526664,25.57238248,25.86275854,26.15643184,26.45343981,26.75382033,27.25313823,27.76177511,28.2799049,28.80770476,29.34535518,29.84394246,30.35100091,30.86667444,31.39110944,31.92445476,32.47908848,33.04335803,33.61743082,34.20147715,34.79567031,35.41308403,36.04145313,36.68097199,37.33183847,37.99425391,38.64717235,39.31131098,39.98686261,40.67402336,41.37299274,42.02302604,42.68327236,43.35389217,44.03504844,44.72690673,45.3836353,46.05000667,46.72616242,47.41224622,48.10840383
"134","SWE",32.82602313,33.01141298,33.19784985,33.38533964,33.57388832,33.76350185,34.43344392,35.11667911,35.81347119,36.52408916,37.24880735,37.86236654,38.48603222,39.11997087,39.76435171,40.41934673,40.97134481,41.53088141,42.09805947,42.67298336,43.25575886,43.80585974,44.36295646,44.92713801,45.49849449,46.07711713,46.6577398,47.24567895,47.84102678,48.44387666,49.05432311,49.69112069,50.33618484,50.98962288,51.6515435,52.32205684,52.98587994,53.65812513,54.33889927,55.02831056,55.72646858,56.36554478,57.01194995,57.66576816,58.32708442,58.99598471
"135","SWZ",4.526823689,4.571290691,4.616194494,4.661539386,4.707329701,4.753569815,4.668884833,4.585708517,4.504013989,4.423774851,4.344965177,4.365526648,4.386185421,4.406941957,4.427796719,4.44875017,4.549004625,4.651518356,4.756342278,4.863528451,4.973130109,5.116635697,5.26428231,5.416189441,5.572480034,5.733280578,5.920733595,6.1143155,6.31422668,6.520674075,6.733871391,6.972851202,7.220312218,7.476555432,7.741892516,8.016646205,8.309445978,8.612939961,8.927518751,9.253587208,9.59156498,9.938417369,10.29781271,10.6702046,11.056063,11.45587491
"136","SYR",4.124914185,4.242833422,4.364123626,4.488881163,4.617205152,4.74919755,4.783805613,4.81866587,4.853780159,4.88915033,4.924778249,5.248505323,5.593512384,5.961198259,6.353053723,6.770667551,7.062882713,7.367709587,7.68569248,8.017399193,8.363422032,8.706906841,9.064498533,9.436776475,9.824343831,10.22782854,10.61551584,11.0178985,11.43553352,11.86899906,12.31889518,12.76556913,13.22843914,13.70809247,14.20513768,14.72020538,15.2345395,15.76684481,16.31774924,16.88790264,17.4779776,18.05855761,18.6584232,19.27821502,19.91859495,20.5802469
"137","TCD",1.307898417,1.313671514,1.319470093,1.325294267,1.33114415,1.337019854,1.354586457,1.372383861,1.390415099,1.408683242,1.427191403,1.443453132,1.45990015,1.476534569,1.493358525,1.510374176,1.555079477,1.601108004,1.64849892,1.697292552,1.747530418,1.814633588,1.884313443,1.956668924,2.031802773,2.109821676,2.198914731,2.291769987,2.388546313,2.489409287,2.594531479,2.715646734,2.842415766,2.975102501,3.113983182,3.259346948,3.416862773,3.581990933,3.755099309,3.936573567,4.126818007,4.32942794,4.541985194,4.764978141,4.998919134,5.244345674
"138","TGO",0.866498507,0.872742584,0.879031657,0.885366049,0.891746088,0.898172102,0.924466837,0.951531372,0.979388245,1.00806065,1.037572463,1.076964959,1.117853031,1.16029346,1.204345183,1.250069375,1.300044885,1.352018326,1.40606957,1.462281686,1.52074106,1.580581078,1.642775757,1.70741775,1.774603356,1.844432666,1.915206871,1.988696811,2.065006691,2.14424472,2.226523254,2.31973275,2.416844298,2.518021251,2.6234338,2.733259261,2.856282953,2.984843927,3.119191417,3.259585872,3.406299466,3.566433475,3.734095566,3.909639643,4.093436246,4.285873336
"139","THA",6.692170674,6.877733638,7.06844196,7.264438313,7.465869324,7.672885688,7.949045001,8.235143726,8.531539596,8.838603224,9.156718558,9.575329849,10.0130785,10.4708394,10.94952743,11.45009931,11.95767149,12.48774386,13.04131385,13.61942308,14.22315934,14.79378483,15.3873035,16.00463383,16.64673111,17.31458899,17.93306591,18.57363482,19.23708484,19.92423329,20.63592667,21.31705098,22.02065696,22.74748667,23.49830665,24.27390873,25.01852291,25.7859785,26.57697616,27.39223808,28.23250855,29.03642867,29.8632404,30.71359558,31.58816461,32.48763697
"140","TJK",1.3738453,1.47175447,1.576641286,1.68900302,1.809372383,1.938320052,2.033615337,2.133595704,2.238491492,2.348544361,2.464007854,2.56959975,2.679716651,2.794552471,2.914309433,3.039198425,3.190536859,3.349411266,3.516196906,3.691287722,3.875097274,4.0714968,4.27785034,4.494662389,4.722463009,4.961809129,5.196901598,5.443132841,5.701030617,5.971147691,6.254063019,6.540794147,6.840671088,7.15429654,7.482300834,7.825343197,8.16144835,8.511989504,8.8775867,9.258886606,9.656563668,10.03366112,10.42548457,10.83260908,11.25563216,11.69517467
"141","TKM",4.752059407,5.195241775,5.679755827,6.2094562,6.788557021,7.421665432,7.932263663,8.477990202,9.06126182,9.684661553,10.35095015,11.15632933,12.02437286,12.95995649,13.96833533,15.05517338,16.00617435,17.01724787,18.09218861,19.23503091,20.45006394,21.50378558,22.61180187,23.77691045,25.00205307,26.29032309,27.38502505,28.52530927,29.71307374,30.95029551,32.23903391,33.18304127,34.15469058,35.15479124,36.18417635,37.2437034,38.09240905,38.96045491,39.84828171,40.75634022,41.68509147,42.4097407,43.14698715,43.89704982,44.6601515,45.43651886
"142","TLS",0.93285989,0.964475525,0.997162647,1.030957572,1.065897843,1.102022278,1.148725477,1.197407936,1.248153536,1.301049711,1.356187601,1.418106863,1.482853164,1.550555577,1.621349069,1.69537477,1.766186793,1.839956476,1.916807353,1.996868121,2.080272848,2.15084476,2.223810779,2.299252122,2.377252764,2.457899528,2.530112696,2.604447488,2.68096624,2.759733114,2.840814162,2.91924495,2.999841098,3.08266239,3.167770259,3.255227834,3.336049656,3.418878148,3.503763132,3.590755667,3.67990808,3.760236087,3.842317558,3.92619077,4.011894834,4.099469715
"143","TUN",7.30871139,7.54408058,7.787029581,8.037802493,8.296651278,8.563836009,8.705226064,8.848950488,8.99504782,9.143557239,9.294518568,9.741873409,10.2107599,10.70221439,11.2173231,11.75722452,12.30016577,12.86817971,13.46242417,14.08411047,14.73450585,15.36320402,16.01872776,16.70222166,17.41487916,18.15794464,18.85303626,19.5747362,20.32406303,21.10207432,21.90986811,22.6521462,23.41957171,24.21299661,25.03330173,25.88139772,26.6355489,27.41167509,28.21041662,29.03243246,29.87840081,30.59366725,31.32605662,32.07597885,32.84385365,33.6301108
