"","region","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050"
"11","BFA","0.410053980832565","0.418191102998588","0.426477550672966","0.434932143446313","0.443543719934319","0.45229089222096","0.461376950925139","0.470596329931181","0.479952085544266","0.489471154514139","0.499125078573863","0.509649007881182","0.520420902722289","0.531585049779077","0.542986131159485","0.554681615155727","0.566391744177001","0.578314991169955","0.590466886920076","0.602873694133272","0.615190712952182","0.626815377249211","0.638293690062703","0.649857467476088","0.661459913891683","0.673099786907887","0.684408412648348","0.695912962010431","0.707557089384666","0.719329288236422","0.731253610039813","0.743586633007134","0.756095171279234","0.768767512424267","0.781600487455532","0.794575289892019","0.807626499500962","0.820886044265753","0.834365446475205","0.848063808161987","0.862000902189956","0.875095750170683","0.888376182441074","0.901807579000639","0.915430523439824","0.929244958164608"
"12","BGD","0.35337159119419","0.360698226373381","0.368299736271654","0.376042042368114","0.383938153895452","0.391928413804555","0.399358689021239","0.406908045484876","0.414587597960346","0.422384942256248","0.430272317471857","0.438534899716161","0.446970041499904","0.45553522717963","0.464279894083409","0.473219855601669","0.480917252876401","0.488739568641434","0.496695066443682","0.504807759935211","0.512618131491627","0.518974521560174","0.525083771172722","0.53118064098041","0.53706845421929","0.542819854568386","0.548233594645958","0.553606246425861","0.558927888995345","0.564192987332451","0.569434593293777","0.574239953592616","0.578989618830857","0.583677032580993","0.588279476600788","0.592828615747947","0.596847213746828","0.600803745511572","0.604715852182948","0.608617678391628","0.612517520987382","0.615379446421237","0.618241762939238","0.621067264484725","0.623941024286953","0.626828770684782"
"13","BGR","0.987780123714134","1.00735522437286","1.02740640714958","1.04788762732532","1.06876219907388","1.09005377484141","1.10701853512922","1.12413993941013","1.14139884638087","1.15888934542285","1.17650973913493","1.19753011347488","1.2187787561188","1.24024015076103","1.26196160259742","1.28392252265477","1.30197042717911","1.32016521289306","1.33853513434478","1.35703107902837","1.37478501705796","1.38861776933801","1.40151117876858","1.41442143285787","1.42632174494002","1.43770399303064","1.44619887393179","1.45461713645305","1.46274857775586","1.47065826104209","1.47840873820075","1.4831885039664","1.48781006593904","1.49225519687823","1.49653843186821","1.5006844608455","1.50176280736067","1.50283042951427","1.50391890306548","1.50503881081586","1.50624737748252","1.50469572586205","1.50327714804146","1.50190875755945","1.50076934036761","1.49986980389228"
"14","BLR","1.31543420310411","1.35038432440878","1.38624296596744","1.42292560188356","1.46040711009277","1.49882583921426","1.52484395931722","1.55107177042192","1.5774660838938","1.60416301252481","1.63100477862413","1.65521439074158","1.67963231432477","1.70407978338065","1.72875175824426","1.75357797987512","1.77288218394389","1.79232615933252","1.81196186532764","1.83167012787099","1.85031091172","1.8640480173561","1.87672304898157","1.88976600219805","1.90122059618217","1.9120401778658","1.91992910494901","1.92774989676568","1.93524344473282","1.9424745541613","1.94981502406265","1.95372850203157","1.95751004928859","1.9610545438091","1.96438267187819","1.96748989739202","1.9668551457174","1.96622037684936","1.96560543644421","1.96499497074233","1.96446722559673","1.96030795099718","1.95632718305376","1.95228704824512","1.94844728827439","1.94488519257734"
"15","BLT","1.30693680095642","1.32414097115257","1.34175770596405","1.35973236423572","1.37801163948084","1.39668051581895","1.42288291847287","1.44938291175969","1.47614972422599","1.50327529386456","1.53064021597988","1.55350699994034","1.57659341388391","1.59980150545875","1.62325439452407","1.64690676838822","1.66491010781161","1.68305793595887","1.70139212171296","1.7198153829854","1.73731131934577","1.75081340885657","1.76332289077283","1.7761200873862","1.78752297406689","1.79835430581313","1.80708280626168","1.81573818667741","1.82409321306944","1.83222051539671","1.8404248010078","1.8460097627226","1.85144951347384","1.85666944367939","1.86167172106744","1.86648643808471","1.86808714848387","1.86963694233302","1.87115302283238","1.87263563290246","1.87414204912069","1.87203377635556","1.87003444357721","1.86793976338697","1.86597782900735","1.86420852938503"
"16","BLX","1.5381962903609","1.55747261981775","1.57721171111759","1.59737672235106","1.6178886754138","1.63878965090751","1.65746638842345","1.67630336619151","1.69527675323136","1.71449618598326","1.73383102705291","1.75144426963161","1.76924982711488","1.78719349876596","1.80535563961805","1.82367521275517","1.83910412306681","1.85470583752947","1.87052137387414","1.88648981650087","1.90137076628478","1.91330040590827","1.92420982633349","1.93522497290091","1.94498511758146","1.95414260629552","1.96183725623236","1.96948784292888","1.97688947810057","1.98409247557877","1.99117131861398","1.99605116339584","2.00077125352819","2.00527350785089","2.00957353879207","2.01366112100979","2.01492665312429","2.01617088303357","2.01740074441613","2.01858741666279","2.0198011193594","2.01794590558218","2.01617178143929","2.01428532241305","2.012505334733","2.01088002046438"
"17","BLZ","1.17673656482626","1.19366828981908","1.21099527105662","1.22873192709301","1.24681356547583","1.26523167805454","1.28035966443778","1.29563837986172","1.31110314516867","1.32671830909061","1.34239456759997","1.36061452886617","1.37897783470774","1.39749220949847","1.41620455796712","1.43531755243878","1.45540307958842","1.47567916549328","1.49616925378298","1.51687152397346","1.53635359949665","1.55417478128096","1.57116557218094","1.58788856938928","1.603666656694","1.61876711816087","1.63275988735226","1.64654771768163","1.66008662058893","1.67340182247128","1.68653875886709","1.69767726846273","1.7085747599484","1.71920040392614","1.72943798655228","1.73959102260814","1.74751094323802","1.755191560701","1.76258999345752","1.76992974864844","1.77719421121993","1.78098741855817","1.78465694342501","1.78813004733633","1.79150472184529","1.79481027484134"
"18","BOL","0.773570233599039","0.791714360481827","0.8102706772591","0.829223387395798","0.848551559277752","0.868264039906793","0.887231121626164","0.906419092184592","0.92581853122553","0.945473755354605","0.965319128178718","0.984905923277598","1.00468510756915","1.02460477738623","1.04473036944728","1.06507093375061","1.08543193086684","1.10598120824436","1.12673767176411","1.14764648863712","1.16792175200913","1.18596279823982","1.20322892762657","1.22049643387432","1.23697586614302","1.2530057701216","1.26723948791623","1.28140495231931","1.29529157643655","1.30893160803078","1.32239245511733","1.3341689627878","1.34571953944768","1.35700707345731","1.3680187988815","1.3787519026545","1.38729837529459","1.39561795839806","1.40372961580307","1.41164170763569","1.41938009978541","1.42410163628862","1.42863609677258","1.43290127441532","1.43702810577375","1.44104614438391"
"19","BRA","1.31065448372172","1.3403717706249","1.37080340603306","1.40195591235986","1.43378713942665","1.46633497785111","1.49153898471904","1.51704291030126","1.54285664644127","1.56901370182077","1.5954481679856","1.62410755441405","1.65308238906674","1.68238883204675","1.71206675016401","1.74220359107661","1.76641674113831","1.79088015162975","1.81562680343829","1.84060343236315","1.86462308179833","1.88273684678434","1.89984276570904","1.9169499088593","1.93287736304937","1.94818709146724","1.96036477149016","1.97245359467105","1.9842954256378","1.99596338853398","2.00749465918307","2.0164099306244","2.02515588568137","2.03370903494942","2.04202633983711","2.05027755946827","2.05531527106572","2.06026493115711","2.06512129055548","2.06999372495058","2.0748776655039","2.07619271097935","2.07754664016369","2.07879982409287","2.08013534786348","2.08157591396439"
"20","BTN","0.878688034093758","0.901325425670654","0.924495454397189","0.948185704630989","0.972371166339093","0.997016693991483","1.02334465035881","1.05020058975897","1.07760072997443","1.10551669827396","1.13387862539289","1.16564625811787","1.19816500530635","1.23138175201182","1.26536545888618","1.30023684469961","1.32455083158243","1.34917107577394","1.37411046857508","1.39934502329369","1.42371904892232","1.44142920559273","1.45827065292593","1.47481223875195","1.49069804011733","1.5060044371138","1.51818235441285","1.53026772091273","1.5420828184563","1.55366556008652","1.5651291030187","1.57285473403605","1.58046345077834","1.58790186825111","1.59504794821675","1.60210746708197","1.60688334957055","1.61156872889449","1.6162051101834","1.62080398037262","1.62544205820987","1.62575546104524","1.62612990667648","1.62653773497453","1.62708064900249","1.62779382404889"
"21","BWA","0.666449925868609","0.676407964619796","0.686582891985285","0.696972960983642","0.707541395527518","0.718268784614807","0.733755188389142","0.749558664168525","0.765688602997957","0.782124553033904","0.798843752592935","0.816274313185497","0.834091151621148","0.852304146258609","0.870922582067278","0.889904897859479","0.905587746912551","0.921542235611121","0.937774904762633","0.954275582210048","0.970413753017887","0.982865805251692","0.99488242671591","1.00692259972168","1.01853396738562","1.02989267545765","1.03915298869725","1.04841482878972","1.05756804963961","1.06661547460242","1.07560142376144","1.08280621944528","1.08990622087366","1.09688021872485","1.10372266384721","1.11039620149568","1.11617568989327","1.12192440037048","1.12762103735771","1.13325065185093","1.13883518599166","1.14202067193859","1.1451989609204","1.1482469003356","1.15127325485927","1.15429118643287"
"22","CAF","0.675574805039852","0.683701578520321","0.691986886730025","0.70044882444856","0.709062945072604","0.717822678862607","0.729966532650035","0.742178625877282","0.754502046161181","0.766937299694052","0.779459544773016","0.795104172244634","0.810991117702799","0.827144492084632","0.84357860249943","0.860295071605972","0.878701084368778","0.897422885832643","0.916465941652308","0.935813347942318","0.954861086101643","0.972247353126023","0.989409007917857","1.00662499581023","1.02363880970418","1.04054131115921","1.05862774712241","1.07685001155524","1.09514392183482","1.11354722744461","1.13208278951476","1.14978851330183","1.16760491349385","1.18552604190155","1.20353693593305","1.22163730818936","1.24112856164496","1.26080710491042","1.28068327131797","1.30078419257699","1.3211228527451","1.33998551451718","1.35903577110648","1.37822623113078","1.39764436730082","1.4173108452402"
"23","CAN","1.67409016118519","1.69442847823943","1.71529548545381","1.73668312647402","1.75849793819338","1.7807883702398","1.80294624025197","1.82531244080466","1.847873525416","1.87070241484729","1.89367908954204","1.91441804443896","1.93535928838301","1.95645263533607","1.97778494583373","1.99933250537815","2.01605362929489","2.0329650490696","2.05011718880434","2.06747148556656","2.08362956902328","2.09603559963887","2.10726181280602","2.1186566338896","2.12866614533647","2.13804587841407","2.14577866337748","2.15354257331367","2.1610467561358","2.16834926847885","2.17553304526559","2.18032921357659","2.18498167575567","2.18943016552934","2.19366342095239","2.19770283447604","2.19840596966175","2.19908457846318","2.19973945634021","2.20039205444267","2.20108769885443","2.19818549832071","2.19539280433761","2.19249368266671","2.18971733224505","2.18710498071023"
"24","CHL","1.09747063215568","1.11454588729648","1.13203030681631","1.14987630477351","1.16804183061808","1.1865426343095","1.2109020847974","1.23553946058407","1.260437977406","1.28569120849799","1.31116603792827","1.33406724862308","1.35720176669061","1.38053216143586","1.40413316599895","1.42798184810053","1.44698414763563","1.46615295236142","1.48552202566","1.50505964221063","1.5237051007005","1.53784118282892","1.55103095037047","1.56422567308997","1.57638162301627","1.58798612876958","1.59713147845221","1.60621328512226","1.61502816935994","1.62361494900457","1.63205046508666","1.63852234313679","1.64480649604283","1.65086239134941","1.65668455903042","1.66227191164883","1.66540917394231","1.66844395987722","1.67138679778033","1.67424587226681","1.67707258839067","1.67695747959195","1.67678703825091","1.67645358910102","1.67611851749487","1.67572109661503"
"25","CHM","1.27739802182054","1.32434241013105","1.37280217372804","1.42273559647454","1.47410154871423","1.52691287148444","1.56912970199514","1.61213400388764","1.65593260838343","1.70067025864178","1.74607951744681","1.78809364074092","1.83079694469171","1.87421468869915","1.91842586113459","1.96343949824758","1.99754458990848","2.031977518134","2.06675352104804","2.10187624563236","2.13591884909386","2.15863951365061","2.18026127315927","2.20175205764175","2.22200467255054","2.24152615684343","2.25347101979093","2.2651421102682","2.27641974632432","2.28737041667504","2.29803585222598","2.30333539245","2.30837704390315","2.31308960387067","2.31743558631504","2.32140510077763","2.3208089535916","2.32013281722402","2.31942508331489","2.31879156604782","2.31833744432654","2.3124609172217","2.30673122736149","2.30118113729687","2.29603730876097","2.29140897073361"
"26","CHP","1.4320994155727","1.44977256043873","1.46787605926206","1.48636756042388","1.50518747417675","1.52437989839979","1.54225155884109","1.560278190282","1.57844076629457","1.59682981595126","1.61534442351813","1.63211857411124","1.64905079280073","1.66613675755061","1.68341997447976","1.70086127937651","1.71466729182099","1.72862769315049","1.74277864210031","1.75705737932235","1.77032659324439","1.78025909231393","1.78924799612994","1.79833599773933","1.80621554439275","1.81352666804945","1.81934816370624","1.82509188293314","1.83058297489263","1.83586926694082","1.84099989973115","1.84467590224236","1.848146141276","1.85137556008123","1.854368699457","1.85711513517701","1.85778997053511","1.85836437649244","1.8588439848387","1.85920037300115","1.85948893887864","1.8572468790528","1.85498775060141","1.85253013860181","1.85007138731512","1.84764720357669"
"27","CIV","0.80361569585235","0.809595521733688","0.815694999796321","0.82181943429602","0.82801201351351","0.834234698265129","0.845104101124553","0.855868655860717","0.866529955670229","0.877111465149585","0.887567277450337","0.903603296626203","0.919562338466115","0.935462173620458","0.951337326574891","0.967183611072714","0.986605876765913","1.00601383241033","1.0254129905302","1.04479562176653","1.06328938717803","1.0772100741238","1.09050379696267","1.10327347557419","1.11541541148235","1.12694623600926","1.13985760652448","1.15248627436282","1.16486356393419","1.17699359439031","1.18890545136244","1.19602691125683","1.20287925747496","1.20945016400673","1.21575286890506","1.22182557226134","1.22907256807326","1.23616972159108","1.24313594036048","1.24999037271915","1.25676099092598","1.25996606587847","1.26304529950086","1.26593790917911","1.26876096916699","1.27153407017474"
"28","CMR","0.690259526074239","0.698793183183425","0.707448546782043","0.71620209348341","0.725057132653641","0.734002425765705","0.744276260734272","0.754564766057269","0.764869673964787","0.775239458558686","0.785579145129055","0.797870592926644","0.810252323328323","0.822748312403192","0.835382276133608","0.848154060841784","0.861710984689084","0.875406352614359","0.88924091048157","0.903207295559027","0.916538567786725","0.928264743477336","0.939534060247535","0.950520486504608","0.961136777953168","0.97136756928213","0.981213071239345","0.990939647424579","1.00053241246754","1.00998626277395","1.01933302816279","1.02727513300868","1.03507450894782","1.04270482191736","1.05016323413638","1.05747885676117","1.06451039883673","1.07144770178151","1.07830239394792","1.08508725399431","1.09184041273799","1.09624041664094","1.10046895645771","1.10458811231824","1.1086199300471","1.11260368958988"
"29","COD","0.218297154954098","0.22183645653011","0.225421443673496","0.22905648809072","0.232739127050927","0.236464076806877","0.240443686191227","0.24444708342773","0.248480211844676","0.252543236464964","0.256621123141001","0.261457013282496","0.26635316640187","0.271314725450779","0.276350906134611","0.281481268291227","0.28761193019003","0.293849714320066","0.300199884894931","0.30667200033995","0.312839390992882","0.318080536562227","0.323169439469711","0.328134057691818","0.332974059297199","0.337667019149742","0.341840590271779","0.345985491226021","0.35011926445132","0.354228594319093","0.35832508155638","0.361666809098577","0.364978540336687","0.368262934952563","0.371518164375114","0.374773961493446","0.377935395520434","0.381102406303249","0.384272611117827","0.38747092011975","0.390704165745974","0.392905919740882","0.395119569257546","0.397353012202601","0.399609547153356","0.401899172718457"
